time,distance0,distance1
0.001,576,589
0.002,576,589
0.003,576,589
0.004,576,589
0.005,576,589
0.006,576,589
0.007,576,589
0.008,575,589
0.009,575,590
0.01,575,590
0.011,575,590
0.012,575,590
0.013,575,590
0.014,575,590
0.015,574,590
0.016,574,590
0.017,574,591
0.018,574,591
0.019,574,591
0.02,574,591
0.021,574,591
0.022,573,591
0.023,573,591
0.024,573,591
0.025,573,592
0.026,573,592
0.027,573,592
0.028,573,592
0.029,572,592
0.03,572,592
0.031,572,592
0.032,572,592
0.033,572,593
0.034,572,593
0.035,572,593
0.036,571,593
0.037,571,593
0.038,571,593
0.039,571,593
0.04,571,593
0.041,571,594
0.042,571,594
0.043,570,594
0.044,570,594
0.045,570,594
0.046,570,594
0.047,570,594
0.048,570,594
0.049,570,595
0.05,569,595
0.051,569,595
0.052,569,595
0.053,569,595
0.054,569,595
0.055,569,595
0.056,569,595
0.057,569,595
0.058,569,595
0.059,569,594
0.06,569,594
0.061,570,593
0.062,570,593
0.063,570,592
0.064,570,592
0.065,571,592
0.066,571,591
0.067,571,591
0.068,571,590
0.069,572,590
0.07,572,589
0.071,572,589
0.072,572,589
0.073,573,588
0.074,573,588
0.075,573,587
0.076,573,587
0.077,574,586
0.078,574,586
0.079,574,585
0.08,574,585
0.081,575,585
0.082,575,584
0.083,575,584
0.084,575,583
0.085,576,583
0.086,576,582
0.087,576,582
0.088,576,582
0.089,576,582
0.09,576,582
0.091,576,582
0.092,575,582
0.093,575,582
0.094,575,582
0.095,574,582
0.096,574,582
0.097,574,582
0.098,573,582
0.099,573,582
0.1,573,582
0.101,572,582
0.102,572,582
0.103,572,582
0.104,571,582
0.105,571,582
0.106,571,582
0.107,570,582
0.108,570,582
0.109,570,582
0.11,569,582
0.111,569,582
0.112,569,582
0.113,568,582
0.114,568,582
0.115,568,582
0.116,567,582
0.117,567,582
0.118,567,582
0.119,566,582
0.12,566,582
0.121,566,582
0.122,565,582
0.123,565,582
0.124,565,582
0.125,564,582
0.126,564,582
0.127,564,582
0.128,563,582
0.129,563,582
0.13,563,582
